dail,electiondate,elecyear,district,districtid,party,partyid,name,pid,duplicate,m,ncand,electorate,quota,totalvote,validvote,spoiledvote,turnout,firstpref,finalvote,voteshare,quotashare,count,resultnotes,result,seat,enter_mt,exit_mt,byelec,bynote,female,age,birthyear,est_age,est_birthyear,deathyear,death,inc,local,mayor,seanad,euro,cruns,cwins,birthplace,localborn,occupation,iscoid,educode,eduyears,school,feeschool,university,ucd,edufield,edufieldcode,post_local,pre_local,post_cand,pre_cand,post_mp,pre_mp,hereditary,cablegacy,samename,samedistrict,samecounty,pre_fam,post_fam,familynotes,generation,familyline,family,predrelation,govparty,juniorgovparty,cabappt,cab1,cab2,cab3,cab4,cab5,cab6,cabexp,juniorappt,junior1,junior2,junior3,junior4,junior5,juniorexp,speaker,name_original
23,2/18/1982,1982,Louth,131,LAB,3,"Bell, Michael",1151,0,4,10,57075,8703,43962,43511,451,.77,3474,4947,.0798,.4,4,,0,0,0,0,0,.,0,46,1936,46,1936,,0,0,1,0,0,0,2,0,"Drogheda, County Louth",1,Trade Union National Official,1,2,12,"St. Vincent's NS, Drogheda; Technical School, Drogheda",0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Michael Bell
24,11/24/1982,1982,Louth,131,LAB,3,"Bell, Michael",1151,0,4,11,58556,8736,44142,43677,465,.7459,6435,8451,.1473,.74,0,,1,4,0,0,0,.,0,46,1936,46,1936,,0,0,1,0,0,0,3,1,"Drogheda, County Louth",1,Trade Union National Official,1,2,12,"St. Vincent's NS, Drogheda; Technical School, Drogheda",0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,1,0,,,,,,,0,0,,,,,,0,0,Michael Bell
25,2/17/1987,1987,Louth,131,LAB,3,"Bell, Michael",1151,0,4,14,61991,9362,47301,46809,492,.7551,6205,9191,.1326,.66,0,Elected,1,4,0,0,0,.,0,51,1936,51,1936,,0,1,1,0,0,0,4,2,"Drogheda, County Louth",1,Trade Union National Official,1,2,12,"St. Vincent's NS, Drogheda; Technical School, Drogheda",0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Michael Bell
26,6/15/1989,1989,Louth,131,LAB,3,"Bell, Michael",1151,0,4,10,63151,8723,44096,43612,484,.6983,8375,9011,.192,.96,3,,1,1,0,0,0,.,0,53,1936,53,1936,,0,1,1,0,0,0,5,3,"Drogheda, County Louth",1,Trade Union National Official,1,2,12,"St. Vincent's NS, Drogheda; Technical School, Drogheda",0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Michael Bell
27,11/25/1992,1992,Louth,131,LAB,3,"Bell, Michael",1151,0,4,12,65896,8695,44398,43470,928,.6597,9608,8695,.221,1.11,1,Made Quota,1,1,0,0,0,.,0,56,1936,56,1936,,0,1,1,0,0,0,6,4,"Drogheda, County Louth",1,Trade Union National Official,1,2,12,"St. Vincent's NS, Drogheda; Technical School, Drogheda",0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,1,0,,,,,,,0,0,,,,,,0,0,Michael Bell
28,6/6/1997,1997,Louth,131,LAB,3,"Bell, Michael",1151,0,4,15,71086,9002,45611,45008,603,.6331,4725,7430,.105,.52,12,Elected,1,4,0,0,0,.,0,61,1936,61,1936,,0,1,1,0,0,0,7,5,"Drogheda, County Louth",1,Trade Union National Official,1,2,12,"St. Vincent's NS, Drogheda; Technical School, Drogheda",0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Michael Bell
29,5/17/2002,2002,Louth,131,LAB,3,"Bell, Michael",1151,0,4,15,81952,9525,48274,47623,651,.581099999999999,3185,4117,.0669,.33,6,Eliminated,0,0,0,0,0,.,0,66,1936,66,1936,,0,1,1,0,0,0,8,5,"Drogheda, County Louth",1,Trade Union National Official,1,2,12,"St. Vincent's NS, Drogheda; Technical School, Drogheda",0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Michael Bell
21,6/16/1977,1977,Louth,131,IND,10,"Bellew, James",1152,0,4,12,53895,8527,43071,42631,440,.7992,2523,3778,.0592,.3,9,,0,0,0,0,0,.,0,,,40,1937,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,James Bellew
29,5/17/2002,2002,Louth,131,IND,10,"Bellew, Martin",1153,0,4,15,81952,9525,48274,47623,651,.581099999999999,1307,1410,.0274,.14,2,No expenses,0,0,0,0,0,.,0,,,40,1962,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Martin Bellew
15,5/18/1954,1954,Limerick West,129,FG,2,"Bennett, Liam",1162,0,3,6,33318,6901,27600,27600,,,1331,1331,.0482,.19,1,,0,0,0,0,0,.,0,,,40,1914,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Liam Bennett
12,5/30/1944,1944,Dublin County,66,LAB,3,"Bennett, Louisa",1163,0,5,12,99754,10585,63508,63508,,,1509,1509,.0238,.14,1,Lost Deposit; Final Vote Based on Count 2,0,0,0,0,0,.,1,,,40,1904,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Louisa Bennett
31,2/25/2011,2011,Dublin South Central,117,IND,10,"Bennett, Noel",1164,0,5,18,80203,8488,51744,50927,817,.645,128,128,.0025,.02,2,No expenses,0,0,0,0,0,.,0,,,40,1971,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Noel Bennett
25,2/17/1987,1987,Dublin West,120,FF,1,"Bennett, Olga",1165,0,5,20,75366,8619,52246,51712,534,.6861,5622,6565,.1087,.65,0,,0,0,0,0,0,.,1,40,1947,40,1947,,0,0,1,0,0,0,1,0,Dublin,1,Fashion buyer,5,3,14,"Convent of Mercy, Dublin",0,"College of Commerce, Rathmines, Dublin",0,Unknown,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Olga Bennett
26,6/15/1989,1989,Dublin West,120,FF,1,"Bennett, Olga",1165,0,5,13,77766,8005,48787,48026,761,.6274,3924,6396,.0817,.49,12,,0,0,0,0,0,.,1,42,1947,42,1947,,0,0,1,0,0,0,2,0,Dublin,1,Fashion buyer,5,3,14,"Convent of Mercy, Dublin",0,"College of Commerce, Rathmines, Dublin",0,Unknown,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Olga Bennett
27,11/25/1992,1992,Dublin Central,111,FF,1,"Bennett, Olga",1165,0,4,12,60391,7281,37133,36400,733,.6027,1087,3083,.0299,.15,9,Eliminated,0,0,0,0,0,.,1,45,1947,45,1947,,0,0,1,0,1,0,3,0,Dublin,1,Fashion buyer,5,3,14,"Convent of Mercy, Dublin",0,"College of Commerce, Rathmines, Dublin",0,Unknown,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Olga Bennett
1,12/14/1918,1918,Belfast Pottinger,13,LAB,3,"Bennett1, James Henry",1166,0,1,4,,,12139,12139,,,659,659,.0543,,1,Not Elected,0,0,0,0,0,.,0,,,40,1878,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,James Bennett
19,6/18/1969,1969,Longford Westmeath,130,LAB,3,"Bennett2, James",1167,0,4,11,45956,7319,36591,36591,,,1360,1468,.0372,.19,2,,0,0,0,0,0,.,0,,,40,1929,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,James Bennett
21,6/16/1977,1977,Longford Westmeath,130,LAB,3,"Bennett2, James",1167,0,4,9,56421,9191,46212,45950,262,.8191000000000001,2687,2716,.0585,.29,2,,0,0,0,0,0,.,0,,,48,1929,,0,0,,,,0,2,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,James Bennett
22,6/11/1981,1981,Longford Westmeath,130,LAB,3,"Bennett2, James",1167,0,4,9,56787,9074,45656,45365,291,.8,2826,3026,.0623,.31,5,,0,0,0,0,0,.,0,,,52,1929,,0,0,0,,0,0,3,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,James Bennett
28,6/6/1997,1997,Limerick East,128,NP,30,"Bennis, Nora",1168,0,5,14,76705,8284,50049,49701,348,.6479,1533,1730,.0308,.19,4,Lost Deposit,0,0,0,0,0,.,1,55,1942,55,1942,,0,0,0,0,0,0,1,0,County Limerick,1,Housewife,9,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Nora Bennis
28,3/11/1998,1998,Limerick East,128,NP,30,"Bennis, Nora",1168,0,1,11,78461,21352,,42703,,.5443,700,700,.0164,.03,1,Lost Deposit,0,0,0,0,1,By election caused by death on 25 September 1997 of Jim Kemmy.,1,56,1942,56,1942,,0,0,0,0,0,0,2,0,County Limerick,1,Housewife,9,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Nora Bennis
29,5/17/2002,2002,Limerick East,128,NP,30,"Bennis, Nora",1168,0,5,15,80593,8334,50513,50000,513,.6204,479,545,.0096,.06,3,No expenses,0,0,0,0,0,.,1,60,1942,60,1942,,0,0,0,0,0,0,3,0,County Limerick,1,Housewife,9,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Nora Bennis
32,2/26/2016,2016,Limerick City,128,CD,30,"Bennis, Nora",1168,0,4,11,75568,9353,47118,46761,357,.6235000000000001,673,823,.0142832887643788,.0719555222923126,2,eliminated,0,0,0,0,0,.,1,74,1942,74,1942,,0,0,0,0,0,0,4,0,County Limerick,1,Housewife,9,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Nora Bennis
5,6/9/1927,1927,Kildare,126,CNAG,2,"Bergin, James",1170,0,3,11,34815,5542,22165,22165,,,1559,1409,.0703,.28,5,,0,0,0,0,0,.,0,,,40,1887,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,James Bergin
3,6/16/1922,1922,Kildare Wicklow,126,IND,10,"Bergin, John",1171,0,5,10,58584,5753,34514,34514,,,2013,3723,.0583,.35,7,Eliminated,0,0,0,0,0,.,0,,,40,1882,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Bergin
5,6/9/1927,1927,Kildare,126,IND,10,"Bergin, John",1171,0,3,11,34815,5542,22165,22165,,,1129,1726,.0509,.2,6,,0,0,0,0,0,.,0,,,45,1882,,0,0,,,,0,2,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Bergin
13,2/4/1948,1948,Carlow Kilkenny,101,LAB,3,"Bergin, Patrick",1172,0,5,14,61031,7609,45652,45652,,,2537,2958,.0556,.33,8,,0,0,0,0,0,.,0,,,40,1908,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Patrick Bergin
22,6/11/1981,1981,Tipperary North,137,FG,2,"Berkery, Tom",1173,0,3,7,39668,8087,32650,32346,304,.823,2637,2736,.0815,.33,3,,0,0,0,0,0,.,0,,,40,1941,,0,0,0,,0,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Tom Berkery
23,2/18/1982,1982,Tipperary North,137,FG,2,"Berkery, Tom",1173,0,3,7,39668,7928,31914,31709,205,.805,1583,1593,.0499,.2,2,,0,0,0,0,0,.,0,,,41,1941,,0,0,,,,0,2,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Tom Berkery
24,11/24/1982,1982,Tipperary North,137,FG,2,"Berkery, Tom",1173,0,3,5,39991,8053,32437,32211,226,.8055,2071,2071,.0643,.26,0,,0,0,0,0,0,.,0,,,41,1941,,0,0,,,,0,3,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Tom Berkery
26,6/15/1989,1989,Tipperary North,137,FG,2,"Berkery, Tom",1173,0,3,6,41382,7909,31985,31634,351,.7729,1837,1852,.0581,.23,2,,0,0,0,0,0,.,0,,,48,1941,,0,0,,,,0,4,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Tom Berkery
28,6/6/1997,1997,Tipperary North,137,FG,2,"Berkery, Tom",1173,0,3,8,53888,9989,40289,39952,337,.7413999999999989,4521,8623,.1132,.45,7,Not Elected,0,0,0,0,0,.,0,,,56,1941,,0,0,,,,0,5,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Tom Berkery
31,10/27/2011,2011,Dublin West,120,IND,10,"Bermingham, Gary",1174,0,1,13,62396,17852,36391,35702,689,.5832000000000001,185,185,.0051817825331914,.0103629845395474,1,No expenses,0,0,0,0,1,By election caused by death on 10 June 2011 of Brian Lenihan.,0,,,45,1966,,0,0,0,0,0,0,1,0,,,artist/comedian/prank candidate,2,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Gary Bermingham
19,6/18/1969,1969,Kildare,126,LAB,3,"Bermingham, Joe",1175,0,3,9,36284,6926,27701,27701,,,2711,4911,.0979,.39,8,,0,0,0,0,0,.,0,50,1919,50,1919,1995,0,0,1,0,0,0,1,0,"Castlemitchell, County Kildare",1,Shopkeeper,5,2,12,"Christian Brothers, School, Athy; O'Brien Institute, Dublin",0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Joe Bermingham
19,4/14/1970,1970,Kildare,126,LAB,3,"Bermingham, Joe",1175,0,1,3,36284,13007,26012,26012,,.7169,5923,5983,.2277,.46,1,Eliminated,0,0,0,0,1,By election caused by death on 28 January 1970 of Gerard Sweetman.,0,51,1919,51,1919,1995,0,0,1,0,0,0,2,0,"Castlemitchell, County Kildare",1,Shopkeeper,5,2,12,"Christian Brothers, School, Athy; O'Brien Institute, Dublin",0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Joe Bermingham
20,2/28/1973,1973,Kildare,126,LAB,3,"Bermingham, Joe",1175,0,3,6,40065,7581,30678,30321,357,.7657,6791,7750,.224,.9,5,,1,3,0,0,0,.,0,54,1919,54,1919,1995,0,0,1,0,0,0,3,1,"Castlemitchell, County Kildare",1,Shopkeeper,5,2,12,"Christian Brothers, School, Athy; O'Brien Institute, Dublin",0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,0,,,,,,,0,0,,,,,,0,0,Joe Bermingham
21,6/16/1977,1977,Kildare,126,LAB,3,"Bermingham, Joe",1175,0,3,7,44088,8280,33385,33117,268,.7572,7070,8268,.2135,.85,5,,1,3,0,0,0,.,0,58,1919,58,1919,1995,0,1,1,0,0,0,4,2,"Castlemitchell, County Kildare",1,Shopkeeper,5,2,12,"Christian Brothers, School, Athy; O'Brien Institute, Dublin",0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Joe Bermingham
22,6/11/1981,1981,Kildare,126,LAB,3,"Bermingham, Joe",1175,0,5,10,63834,7844,47461,47060,401,.744,5803,7936,.1233,.74,5,,1,3,0,0,0,.,0,62,1919,62,1919,1995,0,1,1,0,0,0,5,3,"Castlemitchell, County Kildare",1,Shopkeeper,5,2,12,"Christian Brothers, School, Athy; O'Brien Institute, Dublin",0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,1,0,,,,,,,0,1,MOS at Dept. of Finance,,,,,0,0,Joe Bermingham
23,2/18/1982,1982,Kildare,126,LAB,3,"Bermingham, Joe",1175,0,5,8,63834,7745,46806,46464,342,.733,7491,7750,.1612,.97,2,,1,4,0,0,0,.,0,63,1919,63,1919,1995,0,1,1,0,0,0,6,4,"Castlemitchell, County Kildare",1,Shopkeeper,5,2,12,"Christian Brothers, School, Athy; O'Brien Institute, Dublin",0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,1,0,Joe Bermingham
24,11/24/1982,1982,Kildare,126,LAB,3,"Bermingham, Joe",1175,0,5,9,67830,8060,48722,48359,363,.7129,7366,8602,.1523,.91,0,,1,5,0,0,0,.,0,63,1919,63,1919,1995,0,1,1,0,0,0,7,5,"Castlemitchell, County Kildare",1,Shopkeeper,5,2,12,"Christian Brothers, School, Athy; O'Brien Institute, Dublin",0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,1,0,,,,,,,0,1,MOS at Dept. of Finance,,,,,1,0,Joe Bermingham
15,5/18/1954,1954,Cork Borough,29,FG,2,"Bermingham, John",1176,0,5,12,63325,7987,47916,47916,,,572,2683,.0119,.07,9,,0,0,0,0,0,.,0,,,40,1914,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Bermingham
16,3/5/1957,1957,Cork Borough,29,FG,2,"Bermingham, John",1176,0,5,9,63495,7177,43057,43057,,,911,1036,.0212,.13,4,,0,0,0,0,0,.,0,,,43,1914,,0,0,,,,0,2,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Bermingham
4,8/27/1923,1923,Leix Offaly,127,FP,22,"Bermingham, Patrick",1177,0,5,14,64211,6720,40317,40317,,,1996,4330,.0495,.3,11,,0,0,0,0,0,.,0,,,40,1883,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Patrick Bermingham
11,6/23/1943,1943,Leix Offaly,127,IND,10,"Bermingham, Patrick",1177,0,5,13,62694,7940,47637,47637,,,4001,4523,.084,.5,11,,0,0,0,0,0,.,0,,,60,1883,,0,0,,,,0,2,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Patrick Bermingham
12,5/30/1944,1944,Leix Offaly,127,IND,10,"Bermingham, Patrick",1177,0,5,11,62694,7484,44898,44898,,,3047,4188,.0679,.41,7,,0,0,0,0,0,.,0,,,61,1883,,0,0,,,,0,3,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Patrick Bermingham
16,3/5/1957,1957,Dublin South East,118,IND,10,"Bermingham, Patrick",1177,0,3,7,37587,6091,24361,24361,,,1291,1466,.053,.21,3,,0,0,0,0,0,.,0,,,74,1883,,0,0,,,,0,4,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Patrick Bermingham
4,8/27/1923,1923,Mayo South,132,CNAG,2,"Bewley, Charles",1178,0,5,10,58513,5343,32054,32054,,,2479,3626,.0773,.46,9,,0,0,0,0,0,.,0,,,40,1883,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Charles Bewley
27,11/25/1992,1992,Clare,103,LAB,3,"Bhamjee, Moosajee",1179,0,4,11,66042,8922,45145,44608,537,.6754,5113,8985,.1146,.57,8,Elected,1,3,0,0,0,.,0,45,1947,45,1947,,0,0,0,0,0,0,1,1,"Pietermaritzburg, South Africa",0,Psychiatrist,2,5,18,"Woodlands High School, Pietermaritzburg, South Africa",1,Royal College of Surgeons in Ireland (LRCP & SI; MRC Psych; DPM; LLM; MRAMI),0,Psychiatry,6,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,1,0,,,,,,,0,0,,,,,,0,0,Moosajee Bhamjee
27,11/25/1992,1992,Dun Laoghaire,121,LAB,3,"Bhreathnach, Niamh",1180,0,5,14,87495,9896,60049,59370,679,.6786,10074,10074,.1697,1.02,1,Made Quota,1,2,0,0,0,.,1,47,1945,47,1945,,0,0,1,0,0,0,1,1,Dublin,1,Remedial teacher,2,3,14,"Sion Hill School, Blackrock, Co Dublin",0,"Froebel Teacher Training College, Blackrock",0,Education,7,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,1,1,Minister for Education,,,,,,0,0,,,,,,0,0,Niamh Bhreathnach
28,6/6/1997,1997,Dun Laoghaire,121,LAB,3,"Bhreathnach, Niamh",1180,0,5,14,87994,9043,54646,54253,393,.6166,4698,5846,.0866,.52,7,Not Elected,0,0,0,0,0,.,1,52,1945,52,1945,,0,1,1,0,0,0,2,1,Dublin,1,Remedial teacher,2,3,14,"Sion Hill School, Blackrock, Co Dublin",0,"Froebel Teacher Training College, Blackrock",0,Education,7,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,1,0,,,,,,0,0,Niamh Bhreathnach
29,5/17/2002,2002,Dun Laoghaire,121,LAB,3,"Bhreathnach, Niamh",1180,0,5,17,91522,8939,54071,53633,438,.586,3893,5090,.0726,.44,10,Eliminated,0,0,0,0,0,.,1,57,1945,57,1945,,0,0,1,0,1,0,3,1,Dublin,1,Remedial teacher,2,3,14,"Sion Hill School, Blackrock, Co Dublin",0,"Froebel Teacher Training College, Blackrock",0,Education,7,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,1,0,,,,,,0,0,Niamh Bhreathnach
15,5/18/1954,1954,Cork North,38,IND,10,"Biggane, William",1181,0,3,5,35577,7384,29532,29532,,,3232,3232,.1094,.44,1,,0,0,0,0,0,.,0,,,40,1914,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,William Biggane
26,6/15/1989,1989,Meath,134,PD,5,"Bird, John",1182,0,5,14,77127,8423,51248,50535,713,.6645,609,977,.0121,.07,6,,0,0,0,0,0,.,0,,,40,1949,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Bird
6,9/15/1927,1927,Meath,134,IND,10,"Black, Christopher",1184,0,3,7,37709,6531,26123,26123,,,415,465,.0159,.06,3,,0,0,0,0,0,.,0,,,40,1887,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Christopher Black
21,6/16/1977,1977,Cork City,29,IND,10,"Black, Maureen",1185,0,5,10,68709,8577,51837,51461,376,.7544,1529,1730,.0297,.18,3,,0,0,0,0,0,.,1,,,40,1937,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Maureen Black
25,2/17/1987,1987,Cork North Central,105,FF,1,"Black, Paud",1186,0,5,17,63517,7224,43970,43343,627,.6824,2435,3158,.0562,.34,9,,0,0,0,0,0,.,0,,,40,1947,,0,0,0,1,0,0,1,0,,,former Lord Mayor of Cork,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Paud Black
19,6/18/1969,1969,Cavan,102,FF,1,"Black, Richard",1187,0,3,9,37331,7466,29862,29862,,,2212,2729,.0741,.3,4,,0,0,0,0,0,.,0,,,40,1929,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Richard Black
10,6/17/1938,1938,Dublin Townships,89,FF,1,"Black, William",1188,0,3,4,53518,8901,35601,35601,,,6081,7991,.1708,.68,2,,0,0,0,0,0,.,0,,,40,1898,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,William Black
27,11/25/1992,1992,Dublin South,116,IND,10,"Blair, Kevin S",1189,0,5,14,85553,9940,60239,59634,605,.697,119,148,.002,.01,2,Lost Deposit,0,0,0,0,0,.,0,,,40,1952,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Kevin S Blair
22,6/11/1981,1981,Cork North Central,105,FG,2,"Blair1, John",1190,0,5,12,61463,7576,45878,45452,426,.746,2046,2119,.045,.27,4,,0,0,0,0,0,.,0,,,40,1941,,0,0,0,,0,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Blair1
27,11/25/1992,1992,Dublin North,112,IND,10,"Blake, Marie",1191,1,4,10,63341,8636,43715,43175,540,.6816,639,815,.0148,.07,3,Unknown,0,0,0,0,0,.,1,,,40,1952,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Marie Blake
27,11/25/1992,1992,Dublin West,120,IND,10,"Blake, Marie",1191,0,4,16,57955,7431,37671,37152,519,.641,916,965,.0247,.12,4,Unknown,0,0,0,0,0,.,1,,,40,1952,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Marie Blake
19,6/18/1969,1969,Kerry North,124,FG,2,"Blennerhassett, John",1198,0,3,7,35846,7005,28019,28019,,,2628,3162,.0938,.38,3,,0,0,0,0,0,.,0,39,1930,39,1930,,0,0,1,0,0,0,1,0,"Ballymacelligott, Tralee, County Kerry",1,"Farmer, Drapery Buyer and Salesman",6,1,6,Ballymacelligott National School,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Blennerhassett
